epi_week,country,state,loc,loc_type,disease, event,number,from_date,to_date,url
192448,US,AL,MONTGOMERY,CITY,INFLUENZA,CASES,1,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MONTGOMERY,CITY,INFLUENZA,DEATHS,0,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MONTGOMERY,CITY,MUMPS,CASES,4,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MONTGOMERY,CITY,PNEUMONIA,DEATHS,0,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MONTGOMERY,CITY,SCARLET FEVER,CASES,1,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,BIRMINGHAM,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,2,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,BIRMINGHAM,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,0,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,1,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MONTGOMERY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,0,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MONTGOMERY,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MOBILE,CITY,MENINGITIS,CASES,0,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MOBILE,CITY,MENINGITIS,DEATHS,0,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MOBILE,CITY,PELLAGRA,CASES,0,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,AL,MOBILE,CITY,PELLAGRA,DEATHS,2,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192449,US,AL,BIRMINGHAM,CITY,CHICKENPOX [VARICELLA],CASES,15,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,DIPHTHERIA,CASES,7,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,INFLUENZA,CASES,9,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,INFLUENZA,DEATHS,3,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,MUMPS,CASES,1,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,PNEUMONIA,DEATHS,16,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,SCARLET FEVER,CASES,7,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MOBILE,CITY,CHICKENPOX [VARICELLA],CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MOBILE,CITY,DIPHTHERIA,CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MOBILE,CITY,INFLUENZA,CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MOBILE,CITY,INFLUENZA,DEATHS,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MOBILE,CITY,MUMPS,CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MOBILE,CITY,PNEUMONIA,DEATHS,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MOBILE,CITY,SCARLET FEVER,CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MONTGOMERY,CITY,CHICKENPOX [VARICELLA],CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MONTGOMERY,CITY,DIPHTHERIA,CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MONTGOMERY,CITY,INFLUENZA,CASES,2,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MONTGOMERY,CITY,INFLUENZA,DEATHS,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MONTGOMERY,CITY,MUMPS,CASES,4,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MONTGOMERY,CITY,PNEUMONIA,DEATHS,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MONTGOMERY,CITY,SCARLET FEVER,CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,8,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,4,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,WHOOPING COUGH [PERTUSSIS],CASES,3,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MONTGOMERY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,1,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,MONTGOMERY,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,MENINGITIS,CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,MENINGITIS,DEATHS,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,LEPROSY,CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,LEPROSY,DEATHS,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,PELLAGRA,CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,PELLAGRA,DEATHS,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,TYPHUS FEVER,CASES,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192449,US,AL,BIRMINGHAM,CITY,TYPHUS FEVER,DEATHS,0,30/11/1924,06/12/1924,https://www.tycho.pitt.edu/raw/PDF/1924/52.pdf
192450,US,AL,BIRMINGHAM,CITY,CHICKENPOX [VARICELLA],CASES,11,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,BIRMINGHAM,CITY,DIPHTHERIA,CASES,9,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,BIRMINGHAM,CITY,INFLUENZA,CASES,1,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,BIRMINGHAM,CITY,INFLUENZA,DEATHS,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,BIRMINGHAM,CITY,MUMPS,CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,BIRMINGHAM,CITY,PNEUMONIA,DEATHS,13,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,BIRMINGHAM,CITY,SCARLET FEVER,CASES,3,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MOBILE,CITY,CHICKENPOX [VARICELLA],CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MOBILE,CITY,DIPHTHERIA,CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MOBILE,CITY,INFLUENZA,CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MOBILE,CITY,INFLUENZA,DEATHS,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MOBILE,CITY,MUMPS,CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MOBILE,CITY,PNEUMONIA,DEATHS,1,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MOBILE,CITY,SCARLET FEVER,CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MONTGOMERY,CITY,CHICKENPOX [VARICELLA],CASES,1,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MONTGOMERY,CITY,DIPHTHERIA,CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MONTGOMERY,CITY,INFLUENZA,CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MONTGOMERY,CITY,INFLUENZA,DEATHS,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MONTGOMERY,CITY,MUMPS,CASES,3,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MONTGOMERY,CITY,PNEUMONIA,DEATHS,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MONTGOMERY,CITY,SCARLET FEVER,CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,BIRMINGHAM,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,BIRMINGHAM,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MONTGOMERY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192450,US,AL,MONTGOMERY,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,07/12/1924,13/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/01.pdf
192451,US,AL,BIRMINGHAM,CITY,CHICKENPOX [VARICELLA],CASES,21,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,DIPHTHERIA,CASES,7,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,INFLUENZA,CASES,6,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,INFLUENZA,DEATHS,2,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,MUMPS,CASES,2,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,PNEUMONIA,DEATHS,23,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,SCARLET FEVER,CASES,17,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,CHICKENPOX [VARICELLA],CASES,1,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,DIPHTHERIA,CASES,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,INFLUENZA,CASES,2,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,INFLUENZA,DEATHS,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,MUMPS,CASES,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,PNEUMONIA,DEATHS,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,SCARLET FEVER,CASES,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MONTGOMERY,CITY,CHICKENPOX [VARICELLA],CASES,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MONTGOMERY,CITY,DIPHTHERIA,CASES,3,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MONTGOMERY,CITY,INFLUENZA,CASES,1,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MONTGOMERY,CITY,INFLUENZA,DEATHS,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MONTGOMERY,CITY,MUMPS,CASES,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MONTGOMERY,CITY,PNEUMONIA,DEATHS,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MONTGOMERY,CITY,SCARLET FEVER,CASES,3,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,1,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,WHOOPING COUGH [PERTUSSIS],CASES,1,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,1,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MONTGOMERY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MONTGOMERY,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,MENINGITIS,CASES,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,MENINGITIS,DEATHS,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,PELLAGRA,CASES,1,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,PELLAGRA,DEATHS,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,TYPHUS FEVER,CASES,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,BIRMINGHAM,CITY,TYPHUS FEVER,DEATHS,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,MENINGITIS,CASES,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,MENINGITIS,DEATHS,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,PELLAGRA,CASES,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,PELLAGRA,DEATHS,1,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,TYPHUS FEVER,CASES,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192451,US,AL,MOBILE,CITY,TYPHUS FEVER,DEATHS,0,14/12/1924,20/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/02.pdf
192452,US,AL,BIRMINGHAM,CITY,CHICKENPOX [VARICELLA],CASES,0,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,BIRMINGHAM,CITY,DIPHTHERIA,CASES,0,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,BIRMINGHAM,CITY,INFLUENZA,CASES,2,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,BIRMINGHAM,CITY,INFLUENZA,DEATHS,4,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,BIRMINGHAM,CITY,MUMPS,CASES,0,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,BIRMINGHAM,CITY,PNEUMONIA,DEATHS,10,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,BIRMINGHAM,CITY,SCARLET FEVER,CASES,6,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,MOBILE,CITY,CHICKENPOX [VARICELLA],CASES,1,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,MOBILE,CITY,DIPHTHERIA,CASES,0,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,MOBILE,CITY,INFLUENZA,CASES,0,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,MOBILE,CITY,INFLUENZA,DEATHS,2,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,MOBILE,CITY,MUMPS,CASES,0,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,MOBILE,CITY,PNEUMONIA,DEATHS,6,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,MOBILE,CITY,SCARLET FEVER,CASES,1,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,BIRMINGHAM,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,BIRMINGHAM,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,0,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,1,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
192452,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,21/12/1924,27/12/1924,https://www.tycho.pitt.edu/raw/PDF/1925/03.pdf
